#	Account	Amount	SumAmountExclExch	AmountDecimals	SumAmountDecimalsExclExch	EtherDeltaAmount	SumEtherDeltaAmount	EtherDeltaAmountDecimals	SumEtherDeltaAmountDecimals	Diff	DiffDecimals	NewAccountBalance	NewAccountBalanceDecimals	NewTokenBalance	NewTokenBalanceDecimals	IsContract	Block
264	0x1c22b686386dc566763693b323cd3f66885baaa9	9070610007680000000000	956116555529273409400000	9070.61000768	956116.5555292734094	0	230167692597542802	0	0.230167692597542802	28552440.214303033993057198	28552440214303033993057198	9070610007680000000000	9070.61000768	9070610007680000000000	9070.61000768	n	5068576
270	0x1c8cad6dc973e670c01935ed06340f09814126c9	867270093401264000000	956983825622674673400000	867.270093401264	956983.8256226746734	0	230167692597542802	0	0.230167692597542802	28551572.944209632729057198	28551572944209632729057198	867270093401264000000	867.270093401264	867270093401264000000	867.270093401264	n	5068576
272	0x1ca4ee1d5dcc7776ae98d041cd8e493a815e31b5	265696000000000000000	957249521622674673400000	265.696	957249.5216226746734	0	230167692597542802	0	0.230167692597542802	28551307.248209632729057198	28551307248209632729057198	265696000000000000000	265.696	265696000000000000000	265.696	n	5068576
273	0x1cc9f33bf026936648cf749a51dea65c623a7952	183250710000000	957249521805925383400000	0.00018325071	957249.5218059253834	234263782274947663	464431474872490465	0.234263782274947663	0.464431474872490465	28551307.013762599744109535	28551307013762599744109535	234447032984947663	0.234447032984947663	234447032984947663	0.234447032984947663	n	5068576
274	0x1cce23bcd3354b4da35150b0d3014776c0661aac	48166703840268200000	957297688509765651600000	48.1667038402682	957297.6885097656516	0	464431474872490465	0	0.464431474872490465	28551258.847058759475909535	28551258847058759475909535	48166703840268200000	48.1667038402682	48166703840268200000	48.1667038402682	n	5068576
276	0x1d3e7d4b418d8ef83f8f856f0c289c0e9037d0be	25358774660855700000	957323047284426507300000	25.3587746608557	957323.0472844265073	0	464431474872490465	0	0.464431474872490465	28551233.488284098620209535	28551233488284098620209535	25358774660855700000	25.3587746608557	25358774660855700000	25.3587746608557	n	5068576
289	0x1ec7ba9a7c88526e7e3b539bcc1591ec6a10dc93	133500661248000000000	957456547945674507300000	133.500661248	957456.5479456745073	0	464431474872490465	0	0.464431474872490465	28551099.987622850620209535	28551099987622850620209535	133500661248000000000	133.500661248	133500661248000000000	133.500661248	n	5068576
291	0x1f132da971dc8ad4eb2ec334670ae93c58f689c4	590171140000000000000000	1547627687945674507300000	590171.14	1547627.6879456745073	0	464431474872490465	0	0.464431474872490465	27960928.847622850620209535	27960928847622850620209535	590171140000000000000000	590171.14	590171140000000000000000	590171.14	n	5068576
294	0x1f590bb6cfcc054293c759abd0802379a905130a	1817920000000000000000	1549445607945674507300000	1817.92	1549445.6079456745073	0	464431474872490465	0	0.464431474872490465	27959110.927622850620209535	27959110927622850620209535	1817920000000000000000	1817.92	1817920000000000000000	1817.92	n	5068576
297	0x1fa4823613fb2424cbdab225fc1eefe3bd293c84	4402820000000000000000	1553848427945674507300000	4402.82	1553848.4279456745073	0	464431474872490465	0	0.464431474872490465	27954708.107622850620209535	27954708107622850620209535	4402820000000000000000	4402.82	4402820000000000000000	4402.82	n	5068576
305	0x2007162c086a29702f84f3cc06c12f2c93c35769	72716800000000000000000	1626565227945674507300000	72716.8	1626565.2279456745073	0	464431474872490465	0	0.464431474872490465	27881991.307622850620209535	27881991307622850620209535	72716800000000000000000	72716.8	72716800000000000000000	72716.8	n	5068576
306	0x2014d994888dac14566b12c1ef747b747a52cc4e	1877817263636360000000	1628443045209310867300000	1877.81726363636	1628443.0452093108673	0	464431474872490465	0	0.464431474872490465	27880113.490359214260209535	27880113490359214260209535	1877817263636360000000	1877.81726363636	1877817263636360000000	1877.81726363636	n	5068576
307	0x2024fc55b56e2a9534fb69f9d12d20e9a3e0f6a5	49511310000000000000000	1677954355209310867300000	49511.31	1677954.3552093108673	0	464431474872490465	0	0.464431474872490465	27830602.180359214260209535	27830602180359214260209535	49511310000000000000000	49511.31	49511310000000000000000	49511.31	n	5068576
308	0x20303ea120939c276a69749e8492b379555da681	3635840000000000000000	1681590195209310867300000	3635.84	1681590.1952093108673	0	464431474872490465	0	0.464431474872490465	27826966.340359214260209535	27826966340359214260209535	3635840000000000000000	3635.84	3635840000000000000000	3635.84	n	5068576
309	0x206289f4d043b490b52300bcf0724f5b1195b008	1258560000000000000000	1682848755209310867300000	1258.56	1682848.7552093108673	0	464431474872490465	0	0.464431474872490465	27825707.780359214260209535	27825707780359214260209535	1258560000000000000000	1258.56	1258560000000000000000	1258.56	n	5068576
313	0x20881cf07cfd643046c323825b92a6e1027fd4b5	2700446980000000000000000	4383295735209310867300000	2700446.98	4383295.7352093108673	0	464431474872490465	0	0.464431474872490465	25125260.800359214260209535	25125260800359214260209535	2700446980000000000000000	2700446.98	2700446980000000000000000	2700446.98	n	5068576
316	0x20f72f8ce1fe6036e8f86e6bc190331ff1c2fbdc	23632960000000000000000	4406928695209310867300000	23632.96	4406928.6952093108673	0	464431474872490465	0	0.464431474872490465	25101627.840359214260209535	25101627840359214260209535	23632960000000000000000	23632.96	23632960000000000000000	23632.96	n	5068576
317	0x2102fd3d7ee31c79693b6ac1cc9583adb9c068ed	278130750000000	4406928695487441617300000	0.00027813075	4406928.6954874416173	484127006280530357	948558481153020822	0.484127006280530357	0.948558481153020822	25101627.355954077229679178	25101627355954077229679178	484405137030530357	0.484405137030530357	484405137030530357	0.484405137030530357	n	5068576
318	0x211e390ef795b731f43b6ab0840a9db44407f823	1029049977280000000000	4407957745464721617300000	1029.04997728	4407957.7454647216173	0	948558481153020822	0	0.948558481153020822	25100598.305976797229679178	25100598305976797229679178	1029049977280000000000	1029.04997728	1029049977280000000000	1029.04997728	n	5068576
320	0x217962ecf006402d2e5f92daf74fc27a2e60cfda	423387000000000000000	4408381132464721617300000	423.387	4408381.1324647216173	498753863024623	949057235016045445	0.000498753863024623	0.949057235016045445	25100174.918478043366654555	25100174918478043366654555	423387498753863024623	423.387498753863024623	423387498753863024623	423.387498753863024623	n	5068576
322	0x21e70fee23868b5c84e3cfa093990ccc1eb5d02f	83583237100000	4408381132548304854400000	0.0000835832371	4408381.1325483048544	19588575416209751	968645810432255196	0.019588575416209751	0.968645810432255196	25100174.898805884713344804	25100174898805884713344804	19672158653309751	0.019672158653309751	19672158653309751	0.019672158653309751	n	5068576
323	0x21f5275fc2fdd6f057aafffac8bd288099a69791	3691776000000000000000	4412072908548304854400000	3691.776	4412072.9085483048544	0	968645810432255196	0	0.968645810432255196	25096483.122805884713344804	25096483122805884713344804	3691776000000000000000	3691.776	3691776000000000000000	3691.776	n	5068576
326	0x22753a0643a85704a802145e03197b8c36d4133e	1096904960000000000000	4413169813508304854400000	1096.90496	4413169.8135083048544	0	968645810432255196	0	0.968645810432255196	25095386.217845884713344804	25095386217845884713344804	1096904960000000000000	1096.90496	1096904960000000000000	1096.90496	n	5068576
327	0x22ad6e1eab10e107f88d5c2bb5b07865333aaee0	18343721760000000000000	4431513535268304854400000	18343.72176	4431513.5352683048544	0	968645810432255196	0	0.968645810432255196	25077042.496085884713344804	25077042496085884713344804	18343721760000000000000	18343.72176	18343721760000000000000	18343.72176	n	5068576
328	0x22c22030cf7326834e75915ddbf4a798dc60eeda	5473757120000000000000	4436987292388304854400000	5473.75712	4436987.2923883048544	0	968645810432255196	0	0.968645810432255196	25071568.738965884713344804	25071568738965884713344804	5473757120000000000000	5473.75712	5473757120000000000000	5473.75712	n	5068576
334	0x2318daa070060811af1af2f14c6981b2428412e7	33561600000000000000000	4470548892388304854400000	33561.6	4470548.8923883048544	0	968645810432255196	0	0.968645810432255196	25038007.138965884713344804	25038007138965884713344804	33561600000000000000000	33561.6	33561600000000000000000	33561.6	n	5068576
337	0x2373dfa6ba7e78e249f9420c1b5b24dbb56beb87	73771392500000000000000	4544320284888304854400000	73771.3925	4544320.2848883048544	0	968645810432255196	0	0.968645810432255196	24964235.746465884713344804	24964235746465884713344804	73771392500000000000000	73771.3925	73771392500000000000000	73771.3925	n	5068576
345	0x24bdb82cb78a646414fd05c84f21a2540420ae2f	2656960000000000000000	4546977244888304854400000	2656.96	4546977.2448883048544	0	968645810432255196	0	0.968645810432255196	24961578.786465884713344804	24961578786465884713344804	2656960000000000000000	2656.96	2656960000000000000000	2656.96	n	5068576
349	0x252f300339e3deaa604411c5f4f3a4629d243d48	624299011724000000	4546977869187316578400000	0.624299011724	4546977.8691873165784	0	968645810432255196	0	0.968645810432255196	24961578.162166872989344804	24961578162166872989344804	624299011724000000	0.624299011724	624299011724000000	0.624299011724	n	5068576
350	0x2555844dabca25ed7a072cdefa5faf9747946a6c	618244142057612000000	4547596113329374190400000	618.244142057612	4547596.1133293741904	0	968645810432255196	0	0.968645810432255196	24960959.918024815377344804	24960959918024815377344804	618244142057612000000	618.244142057612	618244142057612000000	618.244142057612	n	5068576
